product_id,month,ordered_qty,ship_qty,n_lines,n_customers
103968,2019-01-01,5,5.000,2,2
103968,2019-03-01,5,5.000,3,3
103968,2019-04-01,3,3.000,1,1
104737,2018-04-01,48,48.000,1,1
104737,2019-03-01,48,31.000,1,1
104738,2018-04-01,48,48.000,1,1
104738,2019-03-01,36,36.000,1,1
104739,2018-04-01,48,48.000,1,1
104739,2019-03-01,48,46.000,1,1
104740,2018-04-01,48,48.000,1,1
104740,2019-03-01,24,24.000,1,1
104741,2018-04-01,48,48.000,1,1
104741,2019-03-01,24,24.000,1,1
104742,2018-04-01,48,48.000,1,1
104742,2019-03-01,36,36.000,1,1
104743,2018-04-01,48,48.000,1,1
104743,2019-03-01,36,36.000,1,1
104830,2018-04-01,48,48.000,1,1
104901,2018-04-01,48,48.000,1,1
104901,2019-03-01,36,36.000,1,1
104906,2018-04-01,48,48.000,1,1
104906,2019-03-01,36,36.000,1,1
104907,2018-04-01,48,48.000,1,1
104907,2019-03-01,36,36.000,1,1
104957,2018-04-01,48,48.000,1,1
AK101,2017-03-01,9,9.000,1,1
AK101,2017-04-01,4,4.000,1,1
AK106,2017-04-01,6,6.000,1,1
AK106,2017-05-01,9,9.000,2,2
AK106,2017-06-01,12,12.000,1,1
AK110,2017-03-01,9,9.000,1,1
AK110,2017-04-01,12,12.000,1,1
AK110,2017-05-01,3,3.000,1,1
AK110,2017-06-01,6,2.000,1,1
AK115,2017-04-01,22,22.000,2,2
AK115,2017-05-01,12,12.000,1,1
AK119,2017-05-01,12,12.000,1,1
AK126,2017-05-01,3,3.000,1,1
AK127,2017-03-01,9,9.000,1,1
AK127,2017-04-01,16,16.000,2,2
AK127,2017-05-01,3,3.000,1,1
AK127,2017-06-01,3,3.000,1,1
AK127,2017-09-01,9,9.000,1,1
AK133,2017-04-01,4,4.000,1,1
AK133,2017-05-01,9,9.000,3,2
AK135,2017-05-01,9,9.000,2,2
AK135,2017-09-01,6,6.000,1,1
AK150,2017-03-01,9,9.000,1,1
AK150,2017-04-01,4,4.000,1,1
AK150,2017-05-01,3,3.000,1,1
AK150,2017-06-01,9,9.000,1,1
AK151,2017-03-01,6,6.000,1,1
AK151,2017-04-01,18,18.000,2,2
AK151,2017-05-01,15,15.000,2,2
AK151,2017-06-01,9,9.000,2,2
AK152,2017-03-01,9,9.000,1,1
AK152,2017-05-01,6,6.000,1,1
AK152,2017-06-01,3,3.000,1,1
AK153,2017-05-01,9,9.000,1,1
AK153,2017-06-01,6,6.000,1,1
AK201,2017-04-01,5,5.000,1,1
AK201,2017-05-01,9,9.000,1,1
AK202,2017-04-01,6,6.000,1,1
AK202,2017-05-01,3,3.000,1,1
AK203,2017-03-01,18,18.000,2,2
AK203,2017-04-01,13,13.000,2,2
AK203,2017-06-01,15,15.000,2,2
AK207,2017-04-01,12,12.000,1,1
AK207,2017-05-01,12,12.000,2,2
AK207,2017-08-01,6,6.000,1,1
AK207,2017-09-01,21,21.000,2,2
AK209,2017-03-01,9,9.000,1,1
AK209,2017-04-01,12,12.000,1,1
AK209,2017-06-01,9,9.000,2,2
AK213,2017-03-01,12,12.000,1,1
AK213,2017-04-01,16,16.000,2,2
AK213,2017-06-01,12,12.000,1,1
AK213,2017-08-01,9,9.000,1,1
AK214,2017-05-01,9,9.000,2,2
AK214,2017-06-01,9,9.000,2,2
AK216,2017-04-01,4,4.000,1,1
AK216,2017-05-01,15,15.000,2,2
AK216,2017-06-01,6,6.000,1,1
AK216,2017-09-01,3,3.000,1,1
AK221,2017-03-01,9,9.000,1,1
AK221,2017-05-01,15,15.000,3,2
AK221,2017-06-01,12,12.000,2,2
AK227,2017-03-01,18,18.000,2,2
AK227,2017-04-01,4,4.000,1,1
AK227,2017-05-01,12,12.000,1,1
AK227,2017-06-01,15,15.000,2,2
AK236,2017-03-01,9,9.000,1,1
AK236,2017-05-01,24,24.000,3,3
AK236,2017-06-01,3,3.000,1,1
AK402,2017-03-01,9,9.000,1,1
AK402,2017-04-01,4,4.000,1,1
AK402,2017-06-01,6,6.000,1,1
AK433,2017-03-01,9,9.000,1,1
AK433,2017-04-01,11,11.000,2,2
AK433,2017-05-01,12,12.000,1,1
AK433,2017-06-01,9,9.000,2,2
AK433,2017-09-01,12,12.000,1,1
AK551,2017-05-01,9,9.000,2,2
AK555,2017-03-01,18,18.000,2,2
AK555,2017-04-01,16,16.000,2,2
AK555,2017-05-01,15,15.000,2,2
AK555,2017-06-01,12,12.000,2,2
AK555,2017-08-01,9,9.000,1,1
